,tweet_id,favorites,retweets
1615,684800227459624960,2901,1088
1616,684594889858887680,9564,3874
1617,684588130326986752,4403,1545
1618,684567543613382656,3217,1355
1619,684538444857667585,2836,1057
1620,684481074559381504,4134,1282
1621,684460069371654144,2110,609
1622,684241637099323392,8728,3617
1623,684225744407494656,1323,232
1624,684222868335505415,4110,1519
1625,684200372118904832,2321,1131
1626,684195085588783105,2046,569
1627,684188786104872960,3718,1289
1628,684177701129875456,2153,737
1629,684147889187209216,3178,1640
1630,684122891630342144,2127,522
1631,684097758874210310,4391,1573
1632,683857920510050305,4054,1224
1633,683852578183077888,2054,385
1634,683849932751646720,2805,1076
1635,683834909291606017,2801,1212
1636,683828599284170753,2978,1158
1637,683773439333797890,3577,1486
1638,683742671509258241,6966,3656
1639,683515932363329536,7878,3186
1640,683498322573824003,3380,1052
1641,683481228088049664,2811,1088
1642,683462770029932544,2605,734
1643,683449695444799489,4160,1762
1644,683391852557561860,8128,2614
1645,683357973142474752,3144,1033
1646,683142553609318400,3077,1143
1647,683111407806746624,3633,1000
1648,683098815881154561,2312,717
1649,683078886620553216,2124,617
1650,683030066213818368,2304,803
1651,682962037429899265,39608,18345
1652,682808988178739200,1891,203
1653,682788441537560576,2641,1226
1654,682750546109968385,1625,479
1655,682697186228989953,1405,393
1656,682662431982772225,3253,1174
1657,682638830361513985,2198,658
1658,682429480204398592,3658,1272
1659,682406705142087680,8097,1937
1660,682393905736888321,2379,748
1661,682389078323662849,1784,511
1662,682303737705140231,3290,1093
1663,682259524040966145,4451,1340
1664,682242692827447297,3471,1298
1665,682088079302213632,19603,10894
1666,682059653698686977,5299,1858
1667,682047327939461121,3431,1061
1668,682032003584274432,7030,2210
1669,682003177596559360,3363,1672
1670,681981167097122816,2958,1129
1671,681891461017812993,2634,911
1672,681694085539872773,13649,4430
1673,681679526984871937,1874,488
1674,681654059175129088,2819,1019
1675,681610798867845120,2040,518
1676,681579835668455424,3787,1438
1677,681523177663676416,15303,6391
1678,681340665377193984,1748,303
1679,681339448655802368,9912,4441
1680,681320187870711809,2834,836
1681,681302363064414209,4217,2007
1682,681297372102656000,3398,1048
1683,681281657291280384,3427,1208
1684,681261549936340994,1553,299
1685,681242418453299201,1594,597
1686,681231109724700672,2551,528
1687,681193455364796417,3957,1633
1688,680970795137544192,2586,725
1689,680959110691590145,4859,2171
1690,680940246314430465,3441,1159
1691,680934982542561280,2217,482
1692,680913438424612864,2552,677
1693,680889648562991104,1881,401
1694,680836378243002368,3675,1460
1695,680805554198020098,2315,723
1696,680801747103793152,2526,904
1697,680798457301471234,3049,1141
1698,680609293079592961,2809,783
1699,680583894916304897,3841,1467
1700,680497766108381184,4512,2094
1701,680494726643068929,1827,528
1702,680473011644985345,2702,817
1703,680440374763077632,1549,552
1704,680221482581123072,1553,316
1705,680206703334408192,3021,1286
1706,680191257256136705,2291,558
1707,680176173301628928,4160,1707
1708,680161097740095489,2467,801
1709,680145970311643136,3853,1903
1710,680130881361686529,2448,1040
1711,680115823365742593,2889,998
1712,680100725817409536,3803,1497
1713,680085611152338944,13636,9731
1714,680070545539371008,2736,962
1715,680055455951884288,17811,7798
1716,679877062409191424,2092,705
1717,679872969355714560,2314,723
1718,679862121895714818,2626,683
1719,679854723806179328,3065,1353
1720,679844490799091713,2528,854
1721,679828447187857408,38655,15336
1722,679777920601223168,3287,1224
1723,679736210798047232,2228,876
1724,679729593985699840,2307,902
1725,679722016581222400,1765,517
1726,679530280114372609,5066,2270
1727,679527802031484928,2820,798
1728,679511351870550016,3598,1404
1729,679503373272485890,3367,1619
1730,679475951516934144,2241,701
1731,679462823135686656,33873,20611
1732,679405845277462528,2536,1320
1733,679158373988876288,22911,8876
1734,679148763231985668,2949,1124
1735,679132435750195208,3156,1270
1736,679111216690831360,6350,2801
1737,679062614270468097,18222,8987
1738,679047485189439488,2402,749
1739,679001094530465792,3002,1345
1740,678991772295516161,2476,1280
1741,678969228704284672,1742,503
1742,678800283649069056,2738,984
1743,678798276842360832,3713,1298
1744,678774928607469569,2959,1006
1745,678767140346941444,3757,1497
1746,678764513869611008,1736,524
1747,678755239630127104,7609,3623
1748,678740035362037760,3989,1862
1749,678708137298427904,5911,2660
1750,678675843183484930,3048,1626
1751,678643457146150913,2178,467
1752,678446151570427904,4246,1720
1753,678424312106393600,5762,2778
1754,678410210315247616,4506,1990
1755,678399652199309312,61610,30156
1756,678396796259975168,1687,456
1757,678389028614488064,1983,459
1758,678380236862578688,2583,986
1759,678341075375947776,1832,589
1760,678334497360859136,1378,292
1761,678278586130948096,12198,6624
1762,678255464182861824,1682,405
1763,678023323247357953,2042,424
1764,678021115718029313,14588,6933
1765,677961670166224897,3619,1827
1766,677918531514703872,1433,445
1767,677895101218201600,5126,2304
1768,677716515794329600,3230,1061
1769,677700003327029250,3589,1562
1770,677698403548192770,1293,348
1771,677687604918272002,2621,916
1772,677673981332312066,3536,1627
1773,677662372920729601,2067,1063
1774,677644091929329666,1987,866
1775,677573743309385728,2266,794
1776,677565715327688705,1361,496
1777,677557565589463040,2576,1266
1778,677547928504967168,7343,3943
1779,677530072887205888,1126,243
1780,677335745548390400,3233,1943
1781,677334615166730240,1436,320
1782,677331501395156992,1151,257
1783,677328882937298944,3847,1629
1784,677314812125323265,1740,586
1785,677301033169788928,1318,449
1786,677269281705472000,2101,766
1787,677228873407442944,3740,1773
1788,677187300187611136,2888,997
1789,676975532580409345,2933,1162
1790,676957860086095872,2327,880
1791,676949632774234114,1373,428
1792,676948236477857792,2291,948
1793,676946864479084545,1797,410
1794,676942428000112642,2196,828
1795,676936541936185344,13441,5332
1796,676916996760600576,3136,1943
1797,676897532954456065,2377,785
1798,676864501615042560,2227,780
1799,676821958043033607,24398,16940
1800,676819651066732545,1903,718
1801,676811746707918848,1499,457
1802,676776431406465024,5266,2175
1803,676617503762681856,3059,1066
1804,676613908052996102,1148,210
1805,676606785097199616,1986,476
1806,676603393314578432,1232,424
1807,676593408224403456,4824,2335
1808,676590572941893632,974,139
1809,676588346097852417,2462,864
1810,676582956622721024,1270,305
1811,676575501977128964,2725,1215
1812,676533798876651520,1980,602
1813,676496375194980353,1594,577
1814,676470639084101634,12266,5059
1815,676440007570247681,1815,725
1816,676430933382295552,1469,373
1817,676263575653122048,2184,591
1818,676237365392908289,1286,318
1819,676219687039057920,78993,33620
1820,676215927814406144,1827,635
1821,676191832485810177,2393,1109
1822,676146341966438401,2015,721
1823,676121918416756736,2254,1258
1824,676101918813499392,2954,1247
1825,676098748976615425,3172,1558
1826,676089483918516224,1377,462
1827,675898130735476737,1718,624
1828,675891555769696257,2238,943
1829,675888385639251968,2503,1036
1830,675878199931371520,4401,1517
1831,675870721063669760,1726,609
1832,675853064436391936,2833,1403
1833,675849018447167488,989,165
1834,675845657354215424,2394,962
1835,675822767435051008,1603,572
1836,675820929667219457,1099,247
1837,675798442703122432,10790,3649
1838,675781562965868544,1695,510
1839,675740360753160193,1218,373
1840,675710890956750848,1987,896
1841,675707330206547968,2089,744
1842,675706639471788032,676,103
1843,675534494439489536,1899,451
1844,675531475945709568,1238,414
1845,675522403582218240,1085,307
1846,675517828909424640,1372,491
1847,675501075957489664,17990,6249
1848,675497103322386432,3295,1394
1849,675489971617296384,1361,639
1850,675483430902214656,1934,1043
1851,675432746517426176,1591,609
1852,675372240448454658,1790,544
1853,675362609739206656,1099,246
1854,675354435921575936,34361,18426
1855,675349384339542016,4122,2431
1856,675334060156301312,2916,1387
1857,675166823650848770,3786,1737
1858,675153376133427200,6597,2796
1859,675149409102012420,3907,1805
1860,675147105808306176,989,258
1861,675146535592706048,1248,334
1862,675145476954566656,2236,965
1863,675135153782571009,1359,528
1864,675113801096802304,2046,839
1865,675111688094527488,1004,270
1866,675109292475830276,2916,1212
1867,675047298674663426,1108,352
1868,675015141583413248,2826,1283
1869,675006312288268288,1018,242
1870,675003128568291329,1617,504
1871,674999807681908736,2352,1185
1872,674805413498527744,899,379
1873,674800520222154752,3139,922
1874,674793399141146624,2616,1171
1875,674790488185167872,1150,270
1876,674788554665512960,845,222
1877,674781762103414784,2099,1294
1878,674774481756377088,1184,510
1879,674767892831932416,1914,856
1880,674764817387900928,823,256
1881,674754018082705410,1420,479
1882,674752233200820224,1532,497
1883,674743008475090944,1462,585
1884,674742531037511680,512,54
1885,674739953134403584,1168,422
1886,674737130913071104,671,99
1887,674690135443775488,1192,499
1888,674670581682434048,1682,694
1889,674664755118911488,958,271
1890,674646392044941312,1492,535
1891,674644256330530816,1072,293
1892,674638615994089473,1744,621
1893,674632714662858753,1561,613
1894,674606911342424069,980,107
1895,674468880899788800,6486,2203
1896,674447403907457024,1107,382
1897,674436901579923456,1160,419
1898,674422304705744896,1484,565
1899,674416750885273600,708,148
1900,674410619106390016,1244,499
1901,674394782723014656,1558,612
1902,674372068062928900,883,329
1903,674330906434379776,582,77
1904,674318007229923329,1471,551
1905,674307341513269249,11805,7394
1906,674291837063053312,15387,6305
1907,674271431610523648,1632,772
1908,674269164442398721,932,242
1909,674265582246694913,1704,898
1910,674262580978937856,1350,488
1911,674255168825880576,1523,599
1912,674082852460433408,780,180
1913,674075285688614912,1016,305
1914,674063288070742018,6616,2372
1915,674053186244734976,3464,1391
1916,674051556661161984,1509,510
1917,674045139690631169,1471,684
1918,674042553264685056,747,136
1919,674038233588723717,1142,436
1920,674036086168010753,875,233
1921,674024893172875264,1865,1304
1922,674019345211760640,1175,320
1923,674014384960745472,1629,689
1924,674008982932058114,1245,373
1925,673956914389192708,2030,1028
1926,673919437611909120,1213,387
1927,673906403526995968,3317,1734
1928,673887867907739649,970,267
1929,673716320723169284,3200,812
1930,673715861853720576,3694,2226
1931,673711475735838725,1078,316
1932,673709992831262724,881,293
1933,673708611235921920,1114,308
1934,673707060090052608,1142,416
1935,673705679337693185,1303,419
1936,673700254269775872,1488,605
1937,673697980713705472,3951,2084
1938,673689733134946305,1808,688
1939,673688752737402881,1312,524
1940,673686845050527744,1499,463
1941,673680198160809984,1421,495
1942,673662677122719744,1297,383
1943,673656262056419329,742,257
1944,673636718965334016,1160,394
1945,673612854080196609,1646,770
1946,673583129559498752,1232,391
1947,673580926094458881,859,281
1948,673576835670777856,1432,594
1949,673363615379013632,1057,328
1950,673359818736984064,1508,708
1951,673355879178194945,1545,622
1952,673352124999274496,1712,572
1953,673350198937153538,758,223
1954,673345638550134785,2617,1365
1955,673343217010679808,1007,282
1956,673342308415348736,1316,628
1957,673320132811366400,14031,8420
1958,673317986296586240,896,280
1959,673295268553605120,7806,3360
1960,673270968295534593,1101,392
1961,673240798075449344,1469,769
1962,673213039743795200,2340,896
1963,673148804208660480,1767,665
1964,672997845381865473,2034,760
1965,672995267319328768,990,314
1966,672988786805112832,1007,305
1967,672984142909456390,1289,572
1968,672980819271634944,1872,1051
1969,672975131468300288,1748,969
1970,672970152493887488,990,375
1971,672968025906282496,1363,579
1972,672964561327235073,1472,678
1973,672902681409806336,1414,532
1974,672898206762672129,921,443
1975,672884426393653248,1609,876
1976,672877615439593473,1065,391
1977,672834301050937345,1364,606
1978,672828477930868736,1301,515
1979,672640509974827008,1008,340
1980,672622327801233409,1340,520
1981,672614745925664768,1270,619
1982,672609152938721280,1151,409
1983,672604026190569472,1153,429
1984,672594978741354496,1371,638
1985,672591762242805761,985,349
1986,672591271085670400,754,197
1987,672538107540070400,1064,391
1988,672523490734551040,672,181
1989,672488522314567680,1152,461
1990,672482722825261057,1175,638
1991,672481316919734272,737,128
1992,672475084225949696,1490,739
1993,672466075045466113,1406,570
1994,672272411274932228,6684,3575
1995,672267570918129665,1550,643
1996,672264251789176834,1187,359
1997,672256522047614977,2914,1646
1998,672254177670729728,1477,779
1999,672248013293752320,1787,637
2000,672245253877968896,708,164
2001,672239279297454080,924,335
2002,672231046314901505,1909,1060
2003,672222792075620352,813,223
2004,672205392827572224,2334,1216
2005,672169685991993344,1053,390
2006,672160042234327040,900,381
2007,672139350159835138,1811,764
2008,672125275208069120,2492,1207
2009,672095186491711488,1030,386
2010,672082170312290304,977,385
2011,672068090318987265,1342,543
2012,671896809300709376,8767,4375
2013,671891728106971137,1377,593
2014,671882082306625538,3590,1451
2015,671879137494245376,1473,727
2016,671874878652489728,1293,582
2017,671866342182637568,1164,525
2018,671855973984772097,949,478
2019,671789708968640512,7312,3678
2020,671768281401958400,1236,551
2021,671763349865160704,1745,974
2022,671744970634719232,1396,812
2023,671743150407421952,764,240
2024,671735591348891648,1497,789
2025,671729906628341761,8851,4609
2026,671561002136281088,13317,7650
2027,671550332464455680,947,219
2028,671547767500775424,1408,630
2029,671544874165002241,2067,1106
2030,671542985629241344,1131,596
2031,671538301157904385,958,416
2032,671536543010570240,1223,429
2033,671533943490011136,1061,609
2034,671528761649688577,872,272
2035,671520732782923777,1450,559
2036,671518598289059840,979,306
2037,671511350426865664,1671,767
2038,671504605491109889,7299,3729
2039,671497587707535361,955,472
2040,671488513339211776,1048,494
2041,671486386088865792,605,215
2042,671485057807351808,788,243
2043,671390180817915904,1467,778
2044,671362598324076544,1159,308
2045,671357843010908160,415,155
2046,671355857343524864,495,118
2047,671347597085433856,1006,457
2048,671186162933985280,762,227
2049,671182547775299584,1160,361
2050,671166507850801152,904,374
2051,671163268581498880,1722,1171
2052,671159727754231808,387,86
2053,671154572044468225,745,228
2054,671151324042559489,695,161
2055,671147085991960577,697,241
2056,671141549288370177,1212,689
2057,671138694582165504,964,425
2058,671134062904504320,773,204
2059,671122204919246848,3624,2670
2060,671115716440031232,1404,812
2061,671109016219725825,1187,460
2062,670995969505435648,1147,306
2063,670842764863651840,25448,9259
2064,670840546554966016,617,206
2065,670838202509447168,1155,733
2066,670833812859932673,461,132
2067,670832455012716544,761,230
2068,670826280409919488,5771,4298
2069,670823764196741120,801,201
2070,670822709593571328,632,102
2071,670815497391357952,3293,1637
2072,670811965569282048,1168,283
2073,670807719151067136,1187,519
2074,670804601705242624,2041,1002
2075,670803562457407488,351,92
2076,670797304698376195,755,248
2077,670792680469889025,864,292
2078,670789397210615808,686,252
2079,670786190031921152,624,212
2080,670783437142401025,848,417
2081,670782429121134593,1629,822
2082,670780561024270336,803,301
2083,670778058496974848,339,76
2084,670764103623966721,1112,448
2085,670755717859713024,464,120
2086,670733412878163972,993,535
2087,670727704916926465,864,387
2088,670717338665226240,1258,522
2089,670704688707301377,787,390
2090,670691627984359425,609,255
2091,670679630144274432,775,307
2092,670676092097810432,260,45
2093,670668383499735048,11122,5323
2094,670474236058800128,1584,809
2095,670468609693655041,363,89
2096,670465786746662913,1005,584
2097,670452855871037440,567,219
2098,670449342516494336,1233,708
2099,670444955656130560,6941,2085
2100,670442337873600512,674,206
2101,670435821946826752,1090,553
2102,670434127938719744,1455,683
2103,670433248821026816,333,120
2104,670428280563085312,1439,672
2105,670427002554466305,537,174
2106,670421925039075328,1362,676
2107,670420569653809152,654,331
2108,670417414769758208,586,340
2109,670411370698022913,2115,953
2110,670408998013820928,575,235
2111,670403879788544000,449,165
2112,670385711116361728,579,226
2113,670374371102445568,764,283
2114,670361874861563904,336,70
2115,670338931251150849,442,118
2116,670319130621435904,3986,1300
2117,670303360680108032,440,143
2118,670290420111441920,734,299
2119,670093938074779648,1068,356
2120,670086499208155136,724,264
2121,670079681849372674,2306,1330
2122,670073503555706880,1623,835
2123,670069087419133954,654,257
2124,670061506722140161,792,364
2125,670055038660800512,693,349
2126,670046952931721218,671,187
2127,670040295598354432,780,117
2128,670037189829525505,608,296
2129,670003130994700288,344,97
2130,669993076832759809,337,88
2131,669972011175813120,459,170
2132,669970042633789440,312,64
2133,669942763794931712,526,177
